연도,시도,시군구,계약종별, 1월(kWh) , 2월(kWh) , 3월(kWh) , 4월(kWh) , 5월(kWh) , 6월(kWh) 
2020,경상북도,예천군,심 야,7363190,7245061,5517998,4292219,2901401,1542917
2020,경상북도,봉화군,주택용,3599334,3641010,3358915,3449163,3273309,3207939
2020,경상북도,봉화군,일반용,5394191,5232248,4515343,4008189,3638803,3667039
2020,경상북도,봉화군,교육용,463415,340519,246373,199184,166614,175044
2020,경상북도,봉화군,산업용,143683612,134178907,148287300,135596596,129909333,123385074
2020,경상북도,봉화군,농사용,5858352,5895298,5316564,4863900,4325836,4656235
2020,경상북도,봉화군,가로등,529970,526434,523944,546777,536031,540623
2020,경상북도,봉화군,심 야,5255919,5233137,4235275,3588221,2601762,1495291
2020,경상북도,울진군,주택용,7089913,7175702,6633095,6690180,6128025,5933846
2020,경상북도,울진군,일반용,15110950,14337898,12080618,11204347,10378023,10817781
2020,경상북도,울진군,교육용,829085,668136,499801,450327,369251,477259
2020,경상북도,울진군,산업용,45810633,38627855,15125332,16762419,19746709,23513176
2020,경상북도,울진군,농사용,2406605,2453612,2378177,2518821,2724774,3239248
2020,경상북도,울진군,가로등,749415,751312,782304,770714,702819,710070
2020,경상북도,울진군,심 야,5059148,5247646,4252182,3484330,2393918,1511425
2020,경상북도,울릉군,주택용,799486,784522,787807,833833,762066,730175
2020,경상북도,울릉군,일반용,3171378,3045613,2877599,2911851,2770995,2787640
2020,경상북도,울릉군,교육용,136136,92478,93311,105289,88130,90514
2020,경상북도,울릉군,산업용,601453,563399,536836,581424,536389,548038
2020,경상북도,울릉군,농사용,383703,383721,398231,478745,468453,499922
2020,경상북도,울릉군,가로등,173517,175314,163892,165482,158080,151451
2020,경상북도,울릉군,심 야,1691,1972,1580,1424,967,814
2020,경상북도,포항시,주택용,63377216,63901984,60102547,61686567,57145526,58314036
2020,경상북도,포항시,일반용,96167298,92537172,76391642,72688673,70204416,79971337
2020,경상북도,포항시,교육용,16350090,14630368,16664961,15158052,16264569,17344426
2020,경상북도,포항시,산업용,582038641,505967083,559930053,564440391,519459283,420115456
2020,경상북도,포항시,농사용,10264272,9853213,8891380,9115423,8936420,10370041
2020,경상북도,포항시,가로등,3808975,3554474,3334854,3191955,2881738,2727745
2020,경상북도,포항시,심 야,8929478,9058550,7368727,6020768,4124920,2414902
2020,경상남도,진주시,주택용,45580038,45410269,42587534,42772285,40114128,40632900
2020,경상남도,진주시,일반용,66778608,64261605,55562598,51473516,49121770,55344311
2020,경상남도,진주시,교육용,7966367,7082255,5747748,4831744,4324240,5628258
2020,경상남도,진주시,산업용,76916091,74681442,75590766,73473743,62908195,63819617
2020,경상남도,진주시,농사용,66589962,63389023,46763579,33958640,20617622,12407703
2020,경상남도,진주시,가로등,2617323,2510345,2328052,2287772,2124374,2060294
2020,경상남도,진주시,심 야,13719780,13482552,10700755,8535728,5793807,3495058
2020,경상남도,창원시,주택용,129818723,132013353,124398006,122780988,115605101,118747516
2020,경상남도,창원시,일반용,185426741,178999583,155154927,143776982,143938361,161819342
2020,경상남도,창원시,교육용,11620828,10727019,7846226,6790051,6278271,8433393
2020,경상남도,창원시,산업용,515978212,527705169,546107841,491684229,442028578,456415048
2020,경상남도,창원시,농사용,27365951,26610432,22235792,16081226,10573667,9250964
2020,경상남도,창원시,가로등,7184938,6673253,6475786,6293749,5741442,5419248
2020,경상남도,창원시,심 야,35972239,35601051,28251151,22039839,14479522,7668510
2020,경상남도,통영시,주택용,16659663,16896228,15472026,15727999,14644735,14482486
2020,경상남도,통영시,일반용,30160628,28980098,24345622,22789686,21720272,23105261
2020,경상남도,통영시,교육용,1215429,1107391,815634,721845,678633,868780
2020,경상남도,통영시,산업용,26014498,24118557,26032745,23807181,22706956,22190683
2020,경상남도,통영시,농사용,10295393,10122101,7970331,6738071,4957605,4653667
2020,경상남도,통영시,가로등,813692,759333,734367,735107,688052,658615
2020,경상남도,통영시,심 야,3647321,3711513,2951146,2418443,1770574,1139170
2020,경상남도,사천시,주택용,13707448,14008213,12860341,12951013,12081368,12162742
2020,경상남도,사천시,일반용,24090895,23039533,19972636,18929999,17180769,18624165
2020,경상남도,사천시,교육용,1072763,1002824,679516,607272,588216,834425
2020,경상남도,사천시,산업용,70280805,70332270,72943347,67150786,60869273,65104304
2020,경상남도,사천시,농사용,7684071,7013553,5558951,4419206,3582956,3742615
2020,경상남도,사천시,가로등,1011752,971345,921048,921406,863451,839469
2020,경상남도,사천시,심 야,5096060,5104878,4123693,3352886,2261095,1228861
2020,경상남도,김해시,주택용,66320139,65843797,62794180,62441863,59509275,60887813
2020,경상남도,김해시,일반용,90288604,86774246,73871403,71269522,69779541,79419593
2020,경상남도,김해시,교육용,5257621,4973734,3508042,3121660,2813833,3880596
2020,경상남도,김해시,산업용,277015093,273927105,272360915,263657004,208000381,233480921
2020,경상남도,김해시,농사용,22142988,20915220,16314136,13467963,10811627,10279685
2020,경상남도,김해시,가로등,4763293,4568470,4298227,4320979,4070621,4023427
2020,경상남도,김해시,심 야,10126548,9975322,7897065,6186547,4006944,2109739
2020,경상남도,밀양시,주택용,13017309,13111837,11933342,12001215,11074996,11129659
2020,경상남도,밀양시,일반용,21224648,20259131,17046434,16327201,15148148,16418109
2020,경상남도,밀양시,교육용,1498115,1277465,1026472,878753,808801,1129522
2020,경상남도,밀양시,산업용,43291716,43362460,44678221,40031850,34248297,37295086
2020,경상남도,밀양시,농사용,50041559,48577498,38042214,28036983,17601016,11774217
2020,경상남도,밀양시,가로등,1016140,958023,923143,909547,862471,837036
2020,경상남도,밀양시,심 야,6593723,6641521,5305237,4290591,2933854,1535062
2020,경상남도,거제시,주택용,32660675,32728311,30538741,30712030,28739596,28796367
2020,경상남도,거제시,일반용,43316480,41368314,34476652,32932901,32700491,35346223
2020,경상남도,거제시,교육용,2072905,1936963,1286623,1214664,1122187,1420180
2020,경상남도,거제시,산업용,91355919,90683081,91756225,83779623,83952911,101345237
2020,경상남도,거제시,농사용,6861091,6713837,5728551,6063358,4875438,4854237
2020,경상남도,거제시,가로등,1267736,1197125,1127511,1092260,1005228,957138
2020,경상남도,거제시,심 야,7061058,7187325,5664837,4742200,3539712,2221880
2020,경상남도,의령군,주택용,3140725,3179543,2841387,2885915,2709186,2604480
2020,경상남도,의령군,일반용,5037197,4946674,4341669,4039191,3720102,3896419
2020,경상남도,의령군,교육용,416596,359474,250713,227526,196418,235753
2020,경상남도,의령군,산업용,16515327,16027230,16279649,16019766,15423334,15353226
2020,경상남도,의령군,농사용,12203297,11172082,8951962,7184505,5786310,6029145
2020,경상남도,의령군,가로등,238324,226331,221750,218174,209783,202410
2020,경상남도,의령군,심 야,2387652,2384425,1813452,1465409,1050316,539705
2020,경상남도,함안군,주택용,8088144,8083275,7347928,7356640,6808353,6864835
2020,경상남도,함안군,일반용,12552903,11931798,10332024,9723253,9091071,10160579
2020,경상남도,함안군,교육용,628995,551947,395653,345538,303938,418036
2020,경상남도,함안군,산업용,185622448,187203684,200064805,188430608,172689146,173544205
2020,경상남도,함안군,농사용,16967284,15084920,12084068,10234324,7796806,6712290
2020,경상남도,함안군,가로등,1011974,970951,910158,889710,846980,860105
2020,경상남도,함안군,심 야,4751956,4713185,3692035,2956253,1968254,1024980
2020,경상남도,창녕군,주택용,7386575,7449853,6803493,6819194,6307934,6261639
2020,경상남도,창녕군,일반용,13625102,13160454,11153880,10532535,10046975,10676138
2020,경상남도,창녕군,교육용,641636,604425,396684,357495,324593,496089
2020,경상남도,창녕군,산업용,43278721,43123747,40970894,36075020,30984166,33231898
2020,경상남도,창녕군,농사용,33743094,31447268,25061916,19538614,14052112,15718585
2020,경상남도,창녕군,가로등,659141,597854,557994,496117,454774,423302
2020,경상남도,창녕군,심 야,3112287,3095897,2422405,1898837,1254522,646904
2020,경상남도,양산시,주택용,44254650,44103580,42202873,42436772,40130883,41212909
2020,경상남도,양산시,일반용,59322699,56723304,48150707,47092133,45972609,52022982
2020,경상남도,양산시,교육용,3359590,3050650,2260810,2053333,1957446,2595837
2020,경상남도,양산시,산업용,200690999,198127977,198758081,183729449,163797173,182090294
2020,경상남도,양산시,농사용,4891407,4956167,4267985,3943267,3281380,3356551
2020,경상남도,양산시,가로등,2263266,2181475,2095902,1927080,1805295,1709277
2020,경상남도,양산시,심 야,5401018,5406899,4398930,3692986,2547902,1614235
2020,경상남도,고성군,주택용,6388201,6451182,5810238,5850866,5440813,5327453
2020,경상남도,고성군,일반용,11000819,10880379,9318643,8821188,8242316,8476425
2020,경상남도,고성군,교육용,610092,529515,373230,353973,316532,430347
2020,경상남도,고성군,산업용,19356027,18239710,19506612,22547843,27959339,32496800
2020,경상남도,고성군,농사용,18215684,18610253,14383146,12891235,10165079,8195262
2020,경상남도,고성군,가로등,581645,570996,557489,577080,543721,550596
2020,경상남도,고성군,심 야,3787627,3874707,3102032,2548259,1805384,1011846
2020,경상남도,남해군,주택용,5006006,5080870,4454880,4378224,4084600,3959945
2020,경상남도,남해군,일반용,10001976,9653002,8079956,7775705,7458967,7576185
2020,경상남도,남해군,교육용,726854,550677,416880,378944,334693,437449
2020,경상남도,남해군,산업용,1947760,1728337,1666769,1650548,1616015,1645377
2020,경상남도,남해군,농사용,4331796,4450931,4133068,4115896,4360009,6061811
2020,경상남도,남해군,가로등,397066,362905,353983,336724,308119,285804
2020,경상남도,남해군,심 야,3174215,3213531,2490189,2039486,1526218,920484
2020,경상남도,하동군,주택용,4933264,4999074,4465358,4537913,4235925,4087743
2020,경상남도,하동군,일반용,8082786,7900227,6858730,6580368,5887684,5933459
2020,경상남도,하동군,교육용,440548,398466,286646,255891,228559,289041
2020,경상남도,하동군,산업용,9354802,7876069,14319115,11819184,9924441,15039194
2020,경상남도,하동군,농사용,12995230,12080133,9372089,8221684,6871079,6956568
2020,경상남도,하동군,가로등,440159,425365,414500,426642,413065,411942
2020,경상남도,하동군,심 야,3684819,3722063,2968976,2525432,1808662,1044445
2020,경상남도,산청군,주택용,3826738,3870499,3529702,3585903,3348729,3249095
2020,경상남도,산청군,일반용,6980731,6767542,5686721,5376860,4922723,5031280
2020,경상남도,산청군,교육용,523782,419271,318238,222977,203806,240000
2020,경상남도,산청군,산업용,7162006,6817299,6835347,7110749,6746131,6686045
2020,경상남도,산청군,농사용,14580646,12754924,10259377,8080381,6813161,7295527
2020,경상남도,산청군,가로등,372411,374070,383096,386543,362244,367115
2020,경상남도,산청군,심 야,3424339,3402289,2828879,2429815,1775876,1021362
2020,경상남도,함양군,주택용,4584539,4662546,4268996,4361326,4103708,4020345
2020,경상남도,함양군,일반용,6572571,6482094,5626697,5279166,4813790,4961472
2020,경상남도,함양군,교육용,513465,446420,313590,278924,249502,274498
2020,경상남도,함양군,산업용,4934406,4672795,4571912,4556409,4042948,4381704
2020,경상남도,함양군,농사용,6403604,6029829,5295839,4946717,4647482,5049579
2020,경상남도,함양군,가로등,505152,523729,533314,607747,588814,609972
2020,경상남도,함양군,심 야,3196580,3242150,2689638,2263025,1634696,889209
2020,경상남도,거창군,주택용,7374343,7414159,6843918,6914973,6457042,6415322
2020,경상남도,거창군,일반용,11511925,11130493,8980997,8573481,7802559,8205538
2020,경상남도,거창군,교육용,1186540,964699,721300,540364,439841,557326
2020,경상남도,거창군,산업용,10478957,10607340,10877652,10831453,10258026,11244742
2020,경상남도,거창군,농사용,8819633,8620697,7379344,6716806,6042610,6661128
2020,경상남도,거창군,가로등,567156,540961,515772,527785,496866,493057
2020,경상남도,거창군,심 야,4208107,4184650,3355855,2794751,1977232,1114498
2020,경상남도,합천군,주택용,4987832,5126290,4639410,4682126,4378148,4217640
2020,경상남도,합천군,일반용,9291113,9101253,7568021,7215820,6664374,6893174
2020,경상남도,합천군,교육용,508028,454028,307889,260753,249118,318523
2020,경상남도,합천군,산업용,6287984,6027022,6304364,6278120,6014023,6159339
2020,경상남도,합천군,농사용,14953377,14329826,11900962,10225095,8103734,9832144
2020,경상남도,합천군,가로등,601727,609748,615968,719676,727441,740421
2020,경상남도,합천군,심 야,4444020,4497396,3550860,2946951,2102830,1222088
2020,제주특별자치도,제주시,주택용,59390738,59828629,55479166,55107846,50520827,50877669
2020,제주특별자치도,제주시,일반용,124990829,119637014,104324639,100321720,96700352,106155923
2020,제주특별자치도,제주시,교육용,7866111,6574024,5643896,5144542,4339034,5372339
2020,제주특별자치도,제주시,산업용,36808435,37585734,38415616,38358160,37543859,39424440
2020,제주특별자치도,제주시,농사용,42019947,42976629,40546153,42467103,39559051,40732363
2020,제주특별자치도,제주시,가로등,3244626,2967142,2757303,2280377,2081803,1958990
2020,제주특별자치도,제주시,심 야,9968855,10095458,8238890,6830509,4791264,3210538
2020,제주특별자치도,서귀포시,주택용,21449007,21825492,20106910,19995390,18603169,19255882
2020,제주특별자치도,서귀포시,일반용,62781800,58216719,51209234,48430270,48412162,53625997
2020,제주특별자치도,서귀포시,교육용,4670744,4156848,3279314,2855457,2846398,3539064
2020,제주특별자치도,서귀포시,산업용,14271825,13499511,13346095,13400180,13260061,14319726
2020,제주특별자치도,서귀포시,농사용,97917605,109238546,103139372,105738209,86001890,66074680
2020,제주특별자치도,서귀포시,가로등,2183797,2003135,1875758,1723343,1584432,1482808
2020,제주특별자치도,서귀포시,심 야,3555245,3639791,3008655,2607823,2330973,2185026
2020,세종특별자치시,세종시,주택용,46277219,46599774,43588124,44849380,41938394,43500041
2020,세종특별자치시,세종시,일반용,66137414,63368185,57207322,51109127,50274533,58582865
2020,세종특별자치시,세종시,교육용,8874322,6781152,5684412,4556805,4034321,4556885
2020,세종특별자치시,세종시,산업용,144489183,144025757,154685847,147549374,142536925,150826418
2020,세종특별자치시,세종시,농사용,7606515,7506138,6821610,6121652,6044708,6877335
2020,세종특별자치시,세종시,가로등,3129936,3016862,2781722,2725383,2529567,2403537
2020,세종특별자치시,세종시,심 야,12330004,11977089,9779815,7694798,4943733,2601958
2020,황해북도,개성시,일반용,  ,326406,102394,50873,51817,1505
2020,황해북도,개성시,산업용,  ,181140,78310,40166,40166,2020
